"Worksheet exported from: C:\Users\MIT MRL SEF\Documents\Agilent\ICP Expert\My Results\jwalker\20260317_ICP.esws"
"Instrument name","MY15470004"
"Software version","7.6.1.12212"
"Firmware version","5590"

""
"Label","Rack:Tube","Type","Date Time","Element","Element Label","Flags","Unadjusted Data","Concentration","Unit","Intensity","Concentration SD","Concentration % RSD","Intensity SD","Intensity % RSD","%RSE","Weight","Volume","Dilution","Internal Standard","Calibration fit","Correlation coefficient","Background correction","%RSE limit","Calibration Coefficient [1]","Calibration Coefficient [2]","Calibration Coefficient [3]","LIMS ID","Customer","Customer Ref.","Sample Date Time","Sample Site","Description","Replicates","Concentration Replicate 1","Concentration Replicate 2","Concentration Replicate 3","Intensity Replicate 1","Intensity Replicate 2","Intensity Replicate 3","Flags Replicate 1","Flags Replicate 2","Flags Replicate 3"
"HPHT_090_Day15_20x","1:1","Sample","3/17/2026 3:49:54 PM","Ni 231.604","Ni","u","-0.33","-0.33","ppm","5.92","0.28","84.58","4.48","75.66","1205.80","1","1","1","-","Linear","0.99977","Fitted","2000.00000","11.2162591253129","16.0873016049951","-","","","","2/20/2026","","","3","-0.49","-0.49","-0.01","3.29","3.38","11.09","u","u","u"
"HPHT_090_Day15_20x","1:1","Sample","3/17/2026 3:49:54 PM","Pb 220.353","Pb","u","-0.32","-0.32","ppm","2.11","0.19","60.04","1.03","48.68","28.50","1","1","1","-","Linear","0.99996","Fitted","2000.00000","3.82226528277242","5.29314458038638","-","","","","2/20/2026","","","3","-0.52","-0.32","-0.13","1.08","2.12","3.13","u","u","u"
"HPHT_090_Day15_20x","1:1","Sample","3/17/2026 3:49:54 PM","Sc 335.372","Sc","u","-0.09","-0.09","ppm","5.36","0.00","2.45","1.66","30.90","950.86","1","1","1","-","Linear","0.99991","Fitted","2000.00000","72.8853318742149","750.712712568496","-","","","","2/20/2026","","","3","-0.09","-0.09","-0.09","6.10","6.51","3.46","u","u","u"
"HPHT_090_Day15_20x","1:1","Sample","3/17/2026 3:49:54 PM","Sc 357.634","Sc","u","-0.03","-0.03","ppm","12.80","0.00","7.46","1.88","14.65","832.27","1","1","1","-","Linear","0.99993","Fitted","2000.00000","37.9449936757591","841.202616627046","-","","","","2/20/2026","","","3","-0.03","-0.03","-0.03","13.33","10.71","14.35","u","u","u"
"HPHT_090_Day15_20x","1:1","Sample","3/17/2026 3:49:54 PM","Sc 363.074","Sc","u","-0.13","-0.13","ppm","6.81","0.01","8.89","5.93","87.04","683.47","1","1","1","-","Linear","0.99993","Fitted","2000.00000","73.4687946605647","494.396616437467","-","","","","2/20/2026","","","3","-0.15","-0.12","-0.14","1.75","13.33","5.35","u","u","u"
"HPHT_090_Day15_20x","1:1","Sample","3/17/2026 3:49:54 PM","Sc 424.682","Sc","u","-0.02","-0.02","ppm","7.37","0.00","8.55","2.51","34.06","616.59","1","1","1","-","Linear","0.99995","Fitted","2000.00000","36.7379179139163","1219.1733116614","-","","","","2/20/2026","","","3","-0.03","-0.02","-0.02","4.56","9.40","8.16","u","u","u"
"HPHT_090_Day15_20x","1:1","Sample","3/17/2026 3:49:54 PM","Si 251.611","Si","","Uncal","Uncal","ppm","7.04","-","-","2.16","30.77","3074.04","1","1","1","-","Linear","0.99908","Fitted","2000.00000","8.53892943138174","12.0036950981158","-","","","","2/20/2026","","","3","Uncal","Uncal","Uncal","5.33","9.47","6.31","Uncal","Uncal","Uncal"
"HPHT_090_Day15_20x","1:1","Sample","3/17/2026 3:49:54 PM","Si 288.158","Si","u","-0.03","-0.03","ppm","16.97","0.03","98.48","1.65","9.70","13.07","1","1","1","-","Linear","0.99996","Fitted","2000.00000","18.6462695414023","53.0808516581099","-","","","","2/20/2026","","","3","-0.05","0.00","-0.05","16.20","18.87","15.86","u","","u"
"HPHT_090_Day15_20x","1:1","Sample","3/17/2026 3:49:54 PM","Sr 215.283","Sr","u","-1.32","-1.32","ppm","5.35","0.49","36.75","2.61","48.79","1230.73","1","1","1","-","Linear","0.99963","Fitted","2000.00000","12.4608269664284","5.37401576874638","-","","","","2/20/2026","","","3","-1.75","-1.42","-0.80","3.04","4.84","8.19","u","u","u"
"HPHT_090_Day15_20x","1:1","Sample","3/17/2026 3:49:54 PM","Sr 407.771","Sr","","0.00","0.00","ppm","184.92","0.00","9.68","2.26","1.22","956.27","1","1","1","-","Linear","0.99983","Fitted","2000.00000","161.537505039335","24756.1503726789","-","","","","2/20/2026","","","3","0.00","0.00","0.00","187.37","184.46","182.91","","",""
"HPHT_090_Day15_20x","1:1","Sample","3/17/2026 3:49:54 PM","Sr 421.552","Sr","u","-0.02","-0.02","ppm","57.84","0.00","4.07","6.03","10.43","997.99","1","1","1","-","Linear","0.99989","Fitted","2000.00000","206.114097506552","9072.95640204571","-","","","","2/20/2026","","","3","-0.02","-0.02","-0.02","55.03","64.77","53.73","u","u","u"
"HPHT_090_Day15_20x","1:1","Sample","3/17/2026 3:49:54 PM","Th 283.730","Th","u","-1.79","-1.79","ppm","4.43","0.02","1.21","0.56","12.71","284.51","1","1","1","-","Linear","0.99982","Fitted","2000.00000","50.7411909519267","25.9232184727993","-","","","","2/20/2026","","","3","-1.80","-1.76","-1.80","4.02","5.07","4.19","u","u","u"
"HPHT_090_Day15_20x","1:1","Sample","3/17/2026 3:49:54 PM","V 268.796","V","u","-0.03","-0.03","ppm","5.75","0.06","165.43","2.46","42.86","1204.75","1","1","1","-","Linear","0.99986","Fitted","2000.00000","7.2391404921811","44.4372370707515","-","","","","2/20/2026","","","3","-0.07","-0.07","0.03","4.31","4.34","8.59","u","u",""
"HPHT_090_Day15_20x","1:1","Sample","3/17/2026 3:49:54 PM","V 292.401","V","u","-0.84","-0.84","ppm","15.32","0.02","2.71","2.45","15.98","965.13","1","1","1","-","Linear","0.99984","Fitted","2000.00000","105.730131230042","107.500691280299","-","","","","2/20/2026","","","3","-0.82","-0.84","-0.87","17.43","15.89","12.64","u","u","u"
"HPHT_090_Day15_20x","1:1","Sample","3/17/2026 3:49:54 PM","V 309.310","V","u","-0.18","-0.18","ppm","2.99","0.01","5.19","1.32","44.05","751.71","1","1","1","-","Linear","0.99992","Fitted","2000.00000","28.4158527996359","138.72174459941","-","","","","2/20/2026","","","3","-0.19","-0.17","-0.19","2.50","4.49","1.99","u","u","u"
"HPHT_090_Day15_20x","1:1","Sample","3/17/2026 3:49:54 PM","V 311.070","V","u","-0.07","-0.07","ppm","8.96","0.02","34.34","4.63","51.66","733.92","1","1","1","-","Linear","0.99993","Fitted","2000.00000","22.4319634477462","187.586373961748","-","","","","2/20/2026","","","3","-0.09","-0.09","-0.04","6.18","6.39","14.30","u","u","u"
"HPHT_090_Day15_20x","1:1","Sample","3/17/2026 3:49:54 PM","V 311.837","V","u","-0.05","-0.05","ppm","11.07","0.01","18.15","1.50","13.58","946.19","1","1","1","-","Linear","0.99991","Fitted","2000.00000","19.3592816748546","180.646721883038","-","","","","2/20/2026","","","3","-0.04","-0.04","-0.05","11.40","12.38","9.43","u","u","u"
"HPHT_090_Day15_20x","1:1","Sample","3/17/2026 3:49:54 PM","Zn 206.200","Zn","u","-0.71","-0.71","ppm","3.70","0.18","25.81","1.83","49.56","33.50","1","1","1","-","Linear","0.99996","Fitted","2000.00000","10.8054494744866","9.94586094295093","-","","","","2/20/2026","","","3","-0.92","-0.64","-0.58","1.61","4.43","5.05","u","u","u"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Al 394.401","Al","u","-1.13","-1.13","ppm","163.75","0.16","14.17","6.13","3.75","109.30","1","1","1","-","Linear","0.99992","Fitted","2000.00000","207.034341904362","38.2790550831863","-","","","","2/20/2026","","","3","-0.98","-1.12","-1.30","169.60","164.28","157.37","u","u","u"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Al 396.152","Al","u","-1.44","-1.44","ppm","33.75","0.02","1.52","2.96","8.77","54.68","1","1","1","-","Linear","0.99986","Fitted","2000.00000","228.472739554392","135.519425108664","-","","","","2/20/2026","","","3","-1.42","-1.46","-1.44","36.65","30.74","33.85","u","u","u"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Ba 230.424","Ba","","Uncal","Uncal","ppm","7090.99","-","-","9.38","0.13","2182.97","1","1","1","-","Linear","0.99952","Fitted","2000.00000","20.8850603308681","70.2137425009842","-","","","","2/20/2026","","","3","Uncal","Uncal","Uncal","7081.10","7099.76","7092.10","Uncal","Uncal","Uncal"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Ba 233.527","Ba","","Uncal","Uncal","ppm","10110.04","-","-","22.36","0.22","2030.92","1","1","1","-","Linear","0.99955","Fitted","2000.00000","33.7214298459407","101.963242367889","-","","","","2/20/2026","","","3","Uncal","Uncal","Uncal","10123.51","10122.37","10084.23","Uncal","Uncal","Uncal"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Ca 422.673","Ca","u","-0.41","-0.41","ppm","209.46","0.01","2.30","2.46","1.18","325.70","1","1","1","-","Linear","0.99906","Fitted","2000.00000","316.677593934274","259.715516659042","-","","","","2/20/2026","","","3","-0.42","-0.40","-0.42","208.85","212.16","207.35","u","u","u"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Co 228.615","Co","u","-0.09","-0.09","ppm","4.50","0.07","80.57","1.93","42.78","723.02","1","1","1","-","Linear","0.99994","Fitted","2000.00000","6.89321332884194","26.0203216129372","-","","","","2/20/2026","","","3","-0.08","-0.17","-0.02","4.72","2.48","6.31","u","u","u"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Co 230.786","Co","u","0.02","0.02","ppm","6.32","0.09","423.94","2.44","38.69","5.15","1","1","1","-","Linear","0.99998","Fitted","2000.00000","5.73946835547142","28.165304393011","-","","","","2/20/2026","","","3","0.11","0.01","-0.06","8.84","6.14","3.97","","","u"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Cr 267.716","Cr","u","-0.26","-0.26","ppm","7.06","0.01","2.84","0.67","9.45","1282.75","1","1","1","-","Linear","0.99981","Fitted","2000.00000","30.5666384344329","91.7275430079795","-","","","","2/20/2026","","","3","-0.25","-0.25","-0.26","7.48","7.41","6.29","u","u","u"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Cr 283.563","Cr","u","-0.04","-0.04","ppm","4.77","0.01","29.32","2.21","46.31","1255.80","1","1","1","-","Linear","0.99985","Fitted","2000.00000","12.3122376959177","211.693417703192","-","","","","2/20/2026","","","3","-0.02","-0.04","-0.04","7.22","4.17","2.93","u","u","u"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Cu 224.700","Cu","","Uncal","Uncal","ppm","3.28","-","-","0.95","29.00","1591.40","1","1","1","-","Linear","0.99971","Fitted","2000.00000","8.12357733186202","10.6765575550816","-","","","","2/20/2026","","","3","Uncal","Uncal","Uncal","2.47","4.33","3.04","Uncal","Uncal","Uncal"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Cu 324.754","Cu","u","-0.03","-0.03","ppm","5.00","0.01","14.55","0.90","18.05","734.73","1","1","1","-","Linear","0.99995","Fitted","2000.00000","11.2006731183329","178.074150124956","-","","","","2/20/2026","","","3","-0.04","-0.04","-0.03","4.37","4.59","6.03","u","u","u"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Cu 327.395","Cu","u","-0.90","-0.90","ppm","9.75","0.01","1.24","2.26","23.13","592.10","1","1","1","-","Linear","0.99989","Fitted","2000.00000","191.282274162999","201.359354426859","-","","","","2/20/2026","","","3","-0.91","-0.90","-0.89","7.32","10.16","11.78","u","u","u"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Fe 234.350","Fe","u","-1.81","-1.81","ppm","5.85","0.10","5.40","3.29","56.13","1418.85","1","1","1","-","Linear","0.99940","Fitted","2000.00000","66.7125124573333","33.6243983043312","-","","","","2/20/2026","","","3","-1.70","-1.83","-1.90","9.44","5.15","2.98","u","u","u"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","La 333.749","La","u","-0.09","-0.09","ppm","6.68","0.01","11.00","2.03","30.41","1063.58","1","1","1","-","Linear","0.99989","Fitted","2000.00000","25.1503287134273","195.095531030046","-","","","","2/20/2026","","","3","-0.09","-0.11","-0.08","6.75","4.61","8.67","u","u","u"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","La 379.082","La","u","-0.15","-0.15","ppm","6.66","0.02","10.29","3.32","49.89","844.06","1","1","1","-","Linear","0.99992","Fitted","2000.00000","38.9128854208753","210.468932124098","-","","","","2/20/2026","","","3","-0.14","-0.16","-0.17","10.40","5.50","4.07","u","u","u"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","La 379.477","La","u","-0.04","-0.04","ppm","24.53","0.02","58.12","5.75","23.43","867.38","1","1","1","-","Linear","0.99992","Fitted","2000.00000","34.4162110222676","245.59263418217","-","","","","2/20/2026","","","3","-0.06","-0.04","-0.02","18.91","24.28","30.40","u","u","u"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","La 398.852","La","u","-0.09","-0.09","ppm","11.96","0.03","31.98","11.35","94.91","902.50","1","1","1","-","Linear","0.99991","Fitted","2000.00000","47.4621203694767","415.327814753767","-","","","","2/20/2026","","","3","-0.11","-0.10","-0.05","3.13","7.98","24.77","u","u","u"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","La 408.671","La","u","-0.15","-0.15","ppm","13.29","0.01","5.91","5.25","39.48","658.86","1","1","1","-","Linear","0.99994","Fitted","2000.00000","102.036681366988","573.588305950178","-","","","","2/20/2026","","","3","-0.15","-0.15","-0.17","15.31","17.23","7.33","u","u","u"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Mg 279.800","Mg","","61.78","61.78","ppm","1043.12","0.49","0.79","8.22","0.79","16.32","1","1","1","-","Linear","0.99998","Fitted","2000.00000","8.42655037886288","16.7476565577313","-","","","","2/20/2026","","","3","61.38","61.64","62.33","1036.39","1040.70","1052.28","","",""
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Mg 285.213","Mg","","Uncal","Uncal","ppm","11168.11","-","-","25.12","0.22","3313.69","1","1","1","-","Linear","0.99864","Fitted","2000.00000","212.485123528205","191.009475881856","-","","","","2/20/2026","","","3","Uncal","Uncal","Uncal","11141.81","11170.67","11191.85","Uncal","Uncal","Uncal"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Mn 257.610","Mn","u","-0.02","-0.02","ppm","5.41","0.01","32.53","3.00","55.52","1359.50","1","1","1","-","Linear","0.99980","Fitted","2000.00000","14.6361562958434","517.730924154836","-","","","","2/20/2026","","","3","-0.01","-0.02","-0.02","8.71","2.85","4.66","u","u","u"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Mn 259.372","Mn","u","-0.05","-0.05","ppm","7.66","0.00","6.10","1.50","19.58","1241.86","1","1","1","-","Linear","0.99984","Fitted","2000.00000","32.2412321515306","491.012883275296","-","","","","2/20/2026","","","3","-0.05","-0.05","-0.05","9.22","7.54","6.22","u","u","u"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Mn 260.568","Mn","u","-0.35","-0.35","ppm","7.42","0.01","1.62","0.52","7.01","950.75","1","1","1","-","Linear","0.99987","Fitted","2000.00000","39.4536996286538","91.3807374125123","-","","","","2/20/2026","","","3","-0.34","-0.35","-0.35","8.02","7.17","7.07","u","u","u"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Mn 293.931","Mn","u","-0.10","-0.10","ppm","6.45","0.03","26.04","5.14","79.64","1103.53","1","1","1","-","Linear","0.99987","Fitted","2000.00000","26.1759018489406","190.638776736735","-","","","","2/20/2026","","","3","-0.07","-0.11","-0.13","12.09","5.21","2.05","u","u","u"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Mn 294.921","Mn","u","-0.95","-0.95","ppm","7.24","0.02","2.28","4.01","55.48","1019.24","1","1","1","-","Linear","0.99985","Fitted","2000.00000","182.989578766343","184.986981946955","-","","","","2/20/2026","","","3","-0.94","-0.94","-0.98","9.42","9.68","2.60","u","u","u"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Na 589.592","Na","","26.55","26.55","ppm","35386.22","0.06","0.23","65.95","0.19","48.09","1","1","1","-","Linear","0.99987","Fitted","2000.00000","7167.33308626705","1063.04407332545","-","","","","2/20/2026","","","3","26.49","26.61","26.54","35324.47","35455.69","35378.49","","",""
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Nd 386.341","Nd","u","-0.33","-0.33","ppm","35.79","0.18","54.35","9.20","25.70","941.34","1","1","1","-","Linear","0.99990","Fitted","2000.00000","52.7092508755967","50.5399126182653","-","","","","2/20/2026","","","3","-0.15","-0.51","-0.34","45.09","26.70","35.58","u","u","u"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Nd 401.224","Nd","","Uncal","Uncal","ppm","54.48","-","-","7.83","14.38","2310.50","1","1","1","-","Linear","0.99925","Fitted","2000.00000","142.019272647277","74.3029243550927","-","","","","2/20/2026","","","3","Uncal","Uncal","Uncal","63.50","50.56","49.38","Uncal","Uncal","Uncal"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Nd 406.108","Nd","u","-0.19","-0.19","ppm","13.15","0.02","12.07","1.85","14.05","1002.14","1","1","1","-","Linear","0.99990","Fitted","2000.00000","28.4407376245412","79.36141261221","-","","","","2/20/2026","","","3","-0.22","-0.17","-0.19","11.19","14.87","13.38","u","u","u"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Nd 410.945","Nd","u","-0.52","-0.52","ppm","7.09","0.06","12.46","3.45","48.60","928.82","1","1","1","-","Linear","0.99988","Fitted","2000.00000","34.753115013048","53.2970770459808","-","","","","2/20/2026","","","3","-0.59","-0.46","-0.51","3.40","10.22","7.66","u","u","u"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Ni 231.604","Ni","u","-0.41","-0.41","ppm","4.63","0.22","53.64","3.53","76.26","1205.80","1","1","1","-","Linear","0.99977","Fitted","2000.00000","11.2162591253129","16.0873016049951","-","","","","2/20/2026","","","3","-0.18","-0.44","-0.61","8.39","4.12","1.38","u","u","u"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Pb 220.353","Pb","u","0.01","0.01","ppm","3.86","0.02","201.97","0.08","2.11","28.50","1","1","1","-","Linear","0.99996","Fitted","2000.00000","3.82226528277242","5.29314458038638","-","","","","2/20/2026","","","3","0.02","0.01","-0.01","3.94","3.88","3.77","","","u"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Sc 335.372","Sc","u","-0.08","-0.08","ppm","10.11","0.01","9.37","5.88","58.20","950.86","1","1","1","-","Linear","0.99991","Fitted","2000.00000","72.8853318742149","750.712712568496","-","","","","2/20/2026","","","3","-0.08","-0.08","-0.09","11.93","14.86","3.53","u","u","u"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Sc 357.634","Sc","u","-0.03","-0.03","ppm","16.75","0.00","19.76","4.19","25.01","832.27","1","1","1","-","Linear","0.99993","Fitted","2000.00000","37.9449936757591","841.202616627046","-","","","","2/20/2026","","","3","-0.02","-0.03","-0.02","18.36","11.99","19.89","u","u","u"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Sc 363.074","Sc","u","-0.13","-0.13","ppm","10.45","0.01","8.01","5.05","48.35","683.47","1","1","1","-","Linear","0.99993","Fitted","2000.00000","73.4687946605647","494.396616437467","-","","","","2/20/2026","","","3","-0.12","-0.12","-0.14","13.84","12.86","4.64","u","u","u"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Sc 424.682","Sc","u","-0.02","-0.02","ppm","7.77","0.00","5.64","1.63","21.02","616.59","1","1","1","-","Linear","0.99995","Fitted","2000.00000","36.7379179139163","1219.1733116614","-","","","","2/20/2026","","","3","-0.02","-0.02","-0.02","6.31","7.47","9.53","u","u","u"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Si 251.611","Si","","Uncal","Uncal","ppm","6.95","-","-","3.63","52.16","3074.04","1","1","1","-","Linear","0.99908","Fitted","2000.00000","8.53892943138174","12.0036950981158","-","","","","2/20/2026","","","3","Uncal","Uncal","Uncal","11.14","4.86","4.86","Uncal","Uncal","Uncal"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Si 288.158","Si","u","0.02","0.02","ppm","19.84","0.13","560.84","6.69","33.70","13.07","1","1","1","-","Linear","0.99996","Fitted","2000.00000","18.6462695414023","53.0808516581099","-","","","","2/20/2026","","","3","-0.06","-0.04","0.17","15.55","16.43","27.54","u","u",""
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Sr 215.283","Sr","u","-1.67","-1.67","ppm","3.47","0.22","12.88","1.16","33.37","1230.73","1","1","1","-","Linear","0.99963","Fitted","2000.00000","12.4608269664284","5.37401576874638","-","","","","2/20/2026","","","3","-1.63","-1.48","-1.91","3.71","4.49","2.21","u","u","u"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Sr 407.771","Sr","","0.02","0.02","ppm","575.40","0.00","2.33","9.64","1.67","956.27","1","1","1","-","Linear","0.99983","Fitted","2000.00000","161.537505039335","24756.1503726789","-","","","","2/20/2026","","","3","0.02","0.02","0.02","565.50","575.96","584.75","","",""
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Sr 421.552","Sr","u","0.00","0.00","ppm","195.17","0.00","75.81","8.30","4.25","997.99","1","1","1","-","Linear","0.99989","Fitted","2000.00000","206.114097506552","9072.95640204571","-","","","","2/20/2026","","","3","0.00","0.00","0.00","204.71","191.12","189.67","u","u","u"
"HPHT_096_Day0_20x","1:2","Sample","3/17/2026 3:51:43 PM","Th 283.730","Th","u","-1.80","-1.80","ppm","4.02","0.07","3.87","1.81","44.96","284.51","1","1","1","-","Linear","0.99982","Fitted","2000.00000","50.7411909519267","25.9232184727993","-","","","","2/20/2026","","","3","-1.77","-1.76","-1.88","4.90","5.22","1.94","u","u","u"
